82,11.0,9.1,7.5,4.199999999999999,2.4,2.2,1,1,1,1,1,1,0.5,0.063,0,0,0,North
83,12.0,7.5,5.2,4.199999999999999,3,2.4,2.2,1,1,1,1,1,0.5,0.063,0,0,0,South
82,12.0,8.4,7.0,6.0,3.9000000000000004,2.2,1,1,1,1,1,1,1,0.5,0.0675,0,0,Stop
82,25,11.0,8.399999999999999,6.0,3.9000000000000004,2.4,1.1,1,1,1.0,1,1,0.5,0.0675,0,0,0,North
82,12.0,10.5,7.0,6.6000000000000005,3.9000000000000004,3.5999999999999996,2,1,1,1,1,1,0.5,0.0675,0,0,0,South
82,25,11.5,8.399999999999999,6.0,3.9000000000000004,2.4,1.1,1,1,1,1.0,1,1,0.5,0.067,0,0,Stop
81,24,10.5,7.0,4.5,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.067,0,0,0,East
82,24,12.5,8.4,7.0,6.0,3.9000000000000004,2.2,1,1,1.0,1,1,0.5,0.067,0,0,0,South
81,25,12.0,7.800000000000001,7.5,5.6,3.5999999999999996,2.2,1,1,1.0,1,1,0.5,0.0715,0,0,0,West
81,24,11.0,9.0,6.5,4.199999999999999,2.4,1.1,1,1,1,1.0,1,1,0.5,0.0715,0,0,Stop
80,23,10.0,7.5,5.2,2.8,2.2,1.2,1,1,1.0,1,1,0.5,0.0715,0,0,0,East
80,24,11.5,8.399999999999999,6.0,6.0,3.9000000000000004,2.2,1,1,1.0,1,1,0.5,0.076,0,0,0,West
80,23,10.5,7.0,4.8,4.5,2.6,1.1,1,1,1,1.0,1,1,0.5,0.076,0,0,Stop
79,22,9.5,8.399999999999999,4.5,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.076,0,0,0,East
79,23,10.5,10.0,6.5,4.4,4.199999999999999,2.4,1,1,1.0,1,1,0.5,0.0805,0,0,0,West
79,22,9.0,7.800000000000001,4.5,4.199999999999999,2.4,1.1,1,1,1,1.0,1,1,0.5,0.0805,0,0,Stop
78,21,8.0,6.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.0805,0,0,0,South
78,21,7.5,5.6,4.5,2.6,2.4,1.1,1,1,1,1.0,1,1,0.5,0.085,0,0,Stop
78,22,8.5,7.5,7.199999999999999,4.199999999999999,3.9000000000000004,2.2,1,1,1.0,1,1,0.5,0.085,0,0,0,North
77,20,6.5,6.0,2.8,2.2,1.3,1.2,1,1,1.0,1,1,0.5,0.085,0,0,0,South
76,21,7.0,4.5,4.199999999999999,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.0895,0,0,0,West
77,20,6.0,5.6,3.0,2.6,1.2,1.1,1,1,1,1.0,1,1,0.5,0.0895,0,0,Stop
76,19,5.6,5.0,3.0,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.0895,0,0,0,East
77,21,7.5,7.0,5.2,4.199999999999999,2.4,2.2,1,1,1.0,1,1,0.5,0.0895,0,0,0,North
76,20,7.5,5.5,5.2,2.8,2.4,1.1,1,1,1.0,1,1,0.5,0.094,0,0,0,West
76,19,5.2,4.5,3.0,2.8,2.4,1.1,1,1,1,1.0,1,1,0.5,0.094,0,0,Stop
75,18,4.5,3.0,2.2,1.4,1.3,1.2,1,1,1.0,1,1,0.5,0.094,0,0,0,East
75,19,4.8,4.0,3.0,2.8,2.6,2.2,1,1,1.0,1,1,0.5,0.0985,0,0,0,West
75,18,5.0,3.0,2.8,1.3,1.2,1.1,1,1,1,1.0,1,1,0.5,0.0985,0,0,Stop
74,17,6.0,6.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.0985,0,0,0,East
74,19,6.0,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.0985,0,0,0,North
74,17,4.0,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.0985,0,0,0,South
74,18,5.5,3.0,2.8,2.6,1.2,1.1,1,1,1.0,1,1,0.5,0.103,0,0,0,West
74,17,6.5,5.6,3.0,2.6,2.4,1.1,1,1,1,1.0,1,1,0.5,0.103,0,0,Stop
73,16,7.800000000000001,6.5,4.5,2.8,2.2,1.2,1,1,1.0,1,1,0.5,0.103,0,0,0,East
73,17,7.0,5.2,4.5,2.8,2.4,2.2,1,1,1.0,1,1,0.5,0.1075,0,0,0,West
73,16,7.199999999999999,7.0,4.5,4.199999999999999,2.6,1.1,1,1,1,1.0,1,1,0.5,0.1075,0,0,Stop
72,15,10.5,10.4,6.0,2.8,2.2,1.2,1,1,1.0,1,1,0.5,0.1075,0,0,0,East
72,16,7.5,7.5,6.6000000000000005,4.199999999999999,3.9000000000000004,2.4,1,1,1.0,1,1,0.5,0.112,0,0,0,West
72,15,13.5,9.799999999999999,9.6,6.5,2.6,1.1,1,1,1,1.0,1,1,0.5,0.112,0,0,Stop
71,14,13.5,10.4,5.5,2.8,2.2,1.2,1,1,1.0,1,1,0.5,0.112,0,0,0,East
72,14.3,14,12.6,6.0,5.5,4.5,2.2,1,1,1.0,1,1,0.5,0.112,0,0,0,South
71,15,12.6,9.1,8.8,7.0,4.5,2.4,1,1,1.0,1,1,0.5,0.1165,0,0,0,West
71,14,12.6,10.5,9.6,6.0,2.6,1.1,1,1,1,1.0,1,1,0.5,0.1165,0,0,Stop
70,13,10.5,7.800000000000001,5.0,2.8,2.2,1.2,1,1,1.0,1,1,0.5,0.1165,0,0,0,East
71,13.2,13,11.700000000000001,7.5,5.0,4.199999999999999,2.2,1,1,1.0,1,1,0.5,0.1165,0,0,0,South
70,14,11.700000000000001,9.799999999999999,8.8,6.5,4.5,2.4,1,1,1.0,1,1,0.5,0.121,0,0,0,West
70,13,9.799999999999999,7.5,7.199999999999999,5.5,2.6,1.1,1,1,1,1.0,1,1,0.5,0.121,0,0,Stop
69,12,5.2,4.5,3.0,2.8,2.2,1.2,1,1,1.0,1,1,0.5,0.121,0,0,0,East
69,13,9.1,7.0,6.6000000000000005,6.0,4.5,2.4,1,1,1.0,1,1,0.5,0.1255,0,0,0,West
69,12,5.0,4.8,3.0,2.8,2.6,1.1,1,1,1,1.0,1,1,0.5,0.1255,0,0,Stop
68,11,4.0,3.0,2.2,1.4,1.3,1.2,1,1,1.0,1,1,0.5,0.1255,0,0,0,East
68,12,7.5,5.5,4.4,2.8,2.6,2.4,1,1,1.0,1,1,0.5,0.13,0,0,0,West
68,11,4.5,3.0,2.8,1.3,1.2,1.1,1,1,1,1.0,1,1,0.5,0.13,0,0,Stop
67,10,6.0,3.5,2.8,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.13,0,0,0,East
67,12,5.5,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.13,0,0,0,North
67,10,3.5,3.0,2.8,2.6,2.2,1.2,1,1,1.0,1,1,0.5,0.13,0,0,0,South
67,11,5.0,3.0,2.8,2.6,1.2,1.1,1,1,1.0,1,1,0.5,0.1345,0,0,0,West
67,10,5.6,4.0,3.0,2.6,2.4,1.1,1,1,1,1.0,1,1,0.5,0.1345,0,0,Stop
66,9,5.6,3.0,3.0,2.2,1.3,1.2,1,1,1.0,1,1,0.5,0.1345,0,0,0,East
66,10,5.2,3.5,3.0,2.8,2.4,2.2,1,1,1.0,1,1,0.5,0.139,0,0,0,West
66,9,5.2,3.0,2.8,2.5,1.2,1.1,1,1,1,1.0,1,1,0.5,0.139,0,0,Stop
65,8,6.0,2.8,2.6,2.2,1.5,1.2,1,1,1.0,1,1,0.5,0.139,0,0,0,East
65,10,5.2,3.5,3.0,2.8,2.2,1.2,1,1,1.0,1,1,0.5,0.139,0,0,0,North
65,9,4.8,4.5,2.8,2.6,2.0,1.1,1,1,1.0,1,1,0.5,0.1435,0,0,0,West
65,9.0,8,5.6,2.6,2.4,1.1,1,1,1.0,1,1.0,1,1,0.5,0.1435,0,0,Stop
